time,type,traffic_flow
152.0,UDP,2882
152.1,UDP,2438
152.2,UDP,2770
152.3,UDP,2402
152.4,UDP,3704
152.5,UDP,2298
152.6,UDP,2920
152.7,UDP,3012
152.8,UDP,3516
152.9,UDP,2869
153.0,UDP,2761
153.1,UDP,3183
153.2,UDP,2673
153.3,UDP,2447
153.4,UDP,3744
153.5,UDP,2662
153.6,UDP,2973
153.7,UDP,3747
153.8,UDP,3553
153.9,UDP,4115
154.0,UDP,3308
154.1,UDP,3136
154.2,UDP,3416
154.3,UDP,2574
154.4,UDP,3473
154.5,UDP,2434
154.6,UDP,3311
154.7,UDP,3335
154.8,UDP,4167
154.9,UDP,2897
155.0,UDP,2860
155.1,UDP,2620
155.2,UDP,3375
155.3,UDP,2307
155.4,UDP,3496
155.5,UDP,3311
155.6,UDP,4137
155.7,UDP,3068
155.8,UDP,2528
155.9,UDP,2789
156.0,UDP,3107
156.1,UDP,3211
156.2,UDP,2665
156.3,UDP,2977
156.4,UDP,3237
156.5,UDP,2905
156.6,UDP,3046
156.7,UDP,3768
156.8,UDP,3721
156.9,UDP,3328
157.0,UDP,2691
157.1,UDP,2787
157.2,UDP,3232
157.3,UDP,2442
157.4,UDP,3599
157.5,UDP,2481
157.6,UDP,2682
157.7,UDP,3072
157.8,UDP,2682
157.9,UDP,2771
158.0,UDP,3611
158.1,UDP,4227
158.2,UDP,4033
158.3,UDP,3125
158.4,UDP,3185
158.5,UDP,2861
158.6,UDP,2613
158.7,UDP,3507
158.8,UDP,3267
158.9,UDP,2518
159.0,UDP,2928
159.1,UDP,2777
159.2,UDP,2857
159.3,UDP,3626
159.4,UDP,4910
159.5,UDP,4213
159.6,TCP,163
159.6,UDP,3212
159.7,UDP,2541
159.8,UDP,2915
159.9,UDP,2701
160.0,UDP,2764
160.1,UDP,2784
160.2,UDP,2528
160.3,UDP,2634
160.4,UDP,2829
160.5,UDP,3225
160.6,UDP,3232
160.7,UDP,4012
160.8,UDP,3225
160.9,UDP,2578
161.0,UDP,2749
161.1,UDP,2758
161.2,UDP,3355
161.3,TCP,951
161.3,UDP,2902
161.4,TCP,54
161.4,UDP,3195
161.5,TCP,598
161.5,UDP,3310
161.6,UDP,2682
161.7,UDP,2706
161.8,UDP,3301
161.9,UDP,3161
162.0,UDP,2927
162.1,UDP,2727
162.2,UDP,2682
162.3,TCP,148
162.3,UDP,2578
162.4,TCP,3449
162.4,UDP,2645
162.5,UDP,4129
162.6,UDP,2517
162.7,UDP,3086
162.8,UDP,3173
162.9,UDP,2424
163.0,UDP,2725
163.1,UDP,2862
163.2,UDP,3578
163.3,UDP,3164
163.4,UDP,3106
163.5,UDP,3082
163.6,UDP,2682
163.7,UDP,2825
163.8,UDP,2780
163.9,UDP,2821
164.0,UDP,2816
164.1,UDP,2561
164.2,UDP,2880
164.3,UDP,2479
164.4,UDP,3187
164.5,UDP,3905
164.6,UDP,3112
164.7,UDP,2819
164.8,UDP,2955
164.9,UDP,3977
165.0,UDP,3687
165.1,UDP,3795
165.2,UDP,3454
165.3,UDP,2586
165.4,UDP,2933
165.5,UDP,3118
165.6,UDP,2976
165.7,UDP,2525
165.8,UDP,2894
165.9,UDP,2702
166.0,UDP,2871
166.1,UDP,2278
166.2,UDP,2880
166.3,UDP,2469
166.4,UDP,2864
166.5,UDP,3678
166.6,UDP,3203
166.7,UDP,4122
166.8,UDP,3485
166.9,UDP,3091
167.0,UDP,2768
167.1,UDP,3157
167.2,UDP,3632
167.3,UDP,4094
167.4,UDP,3199
167.5,UDP,3617
167.6,TCP,68
167.6,UDP,2833
167.7,UDP,2112
167.8,UDP,3610
167.9,TCP,68
167.9,UDP,2411
168.0,UDP,2899
168.1,UDP,4485
168.2,TCP,68
168.2,UDP,3335
168.3,UDP,4037
168.4,UDP,3423
168.5,UDP,3923
168.6,UDP,3069
168.7,UDP,3276
168.8,TCP,68
168.8,UDP,3199
168.9,UDP,2736
169.0,UDP,2322
169.1,UDP,2925
169.2,UDP,3391
169.3,UDP,2460
169.4,UDP,3946
169.5,UDP,4886
169.6,UDP,4064
169.7,UDP,4973
169.8,UDP,3814
169.9,TCP,68
169.9,UDP,4871
170.0,UDP,4548
170.1,UDP,4528
170.2,UDP,4611
170.3,UDP,3892
170.4,UDP,4677
170.5,UDP,5660
170.6,UDP,4535
170.7,UDP,3778
170.8,UDP,3295
170.9,UDP,3003
171.0,UDP,3617
171.1,UDP,3531
171.2,UDP,4114
171.3,UDP,4284
171.4,UDP,3891
171.5,UDP,4212
171.6,UDP,2801
171.7,UDP,2834
171.8,UDP,3017
171.9,UDP,2490
172.0,TCP,139
172.0,UDP,2889
172.1,TCP,68
172.1,UDP,2298
172.2,UDP,2910
172.3,UDP,2490
172.4,UDP,2667
172.5,UDP,4917
172.6,UDP,4047
172.7,UDP,3726
172.8,UDP,3199
172.9,UDP,2587
173.0,UDP,2621
173.1,UDP,3015
173.2,UDP,3872
173.3,UDP,3625
173.4,TCP,3529
173.4,UDP,4349
173.5,TCP,162
173.5,UDP,3358
173.6,UDP,2673
173.7,UDP,2834
173.8,UDP,2929
173.9,UDP,2490
174.0,UDP,2910
174.1,UDP,2505
174.2,UDP,2770
174.3,UDP,1946
174.4,TCP,3463
174.4,UDP,3570
174.5,TCP,54
174.5,UDP,2967
174.6,UDP,3225
174.7,UDP,3397
174.8,UDP,3768
174.9,UDP,2438
175.0,UDP,2682
175.1,UDP,3079
175.2,UDP,3838
175.3,UDP,3200
175.4,UDP,2806
175.5,UDP,3568
175.6,UDP,2822
175.7,UDP,2685
175.8,UDP,3135
175.9,UDP,3244
176.0,UDP,2673
176.1,UDP,2665
176.2,UDP,2533
176.3,UDP,2727
176.4,UDP,3248
176.5,UDP,3497
176.6,TCP,68
176.6,UDP,3397
176.7,UDP,3003
176.8,UDP,3414
176.9,UDP,2546
177.0,UDP,3245
177.1,UDP,4314
177.2,UDP,4196
177.3,UDP,3010
177.4,UDP,3071
177.5,UDP,2985
177.6,UDP,2968
177.7,UDP,3503
177.8,UDP,2767
177.9,UDP,2666
178.0,UDP,2742
178.1,UDP,2710
178.2,UDP,2833
178.3,UDP,2569
178.4,UDP,3854
178.5,UDP,4122
178.6,UDP,3035
178.7,UDP,2910
178.8,UDP,2935
178.9,UDP,2811
179.0,UDP,3133
179.1,UDP,3089
179.2,UDP,3508
179.3,UDP,2492
179.4,UDP,2952
179.5,UDP,3218
179.6,UDP,2910
179.7,UDP,2881
179.8,UDP,3136
179.9,UDP,3113
180.0,UDP,2974
180.1,UDP,2570
180.2,UDP,2457
180.3,UDP,3385
180.4,UDP,4262
180.5,UDP,3685
180.6,UDP,3004
180.7,UDP,2873
180.8,UDP,3027
180.9,UDP,3091
181.0,UDP,3850
181.1,UDP,4174
181.2,UDP,4508
181.3,UDP,2660
181.4,UDP,3040
181.5,UDP,3131
181.6,UDP,2748
181.7,UDP,2937
181.8,UDP,2681
181.9,UDP,3414
182.0,UDP,2858
182.1,UDP,2604
182.2,UDP,3051
182.3,UDP,3117
182.4,UDP,4132
182.5,UDP,3746
182.6,UDP,3590
182.7,UDP,3475
182.8,UDP,3901
182.9,UDP,3729
183.0,UDP,3195
183.1,UDP,3223
183.2,UDP,3596
183.3,UDP,3564
183.4,UDP,4337
183.5,UDP,4376
183.6,UDP,3420
183.7,UDP,3481
183.8,UDP,3265
183.9,UDP,2962
184.0,UDP,2946
184.1,UDP,2505
184.2,UDP,2682
184.3,UDP,2578
184.4,UDP,3026
184.5,UDP,2890
184.6,UDP,3016
184.7,UDP,2993
184.8,UDP,3029
184.9,UDP,2706
185.0,UDP,2652
185.1,UDP,2861
185.2,UDP,3159
185.3,UDP,2578
185.4,TCP,3367
185.4,UDP,2886
185.5,TCP,348
185.5,UDP,2267
185.6,TCP,68
185.6,UDP,3585
185.7,UDP,2649
185.8,UDP,3157
185.9,UDP,2490
186.0,UDP,2929
186.1,UDP,2806
186.2,UDP,3926
186.3,UDP,3934
186.4,TCP,1940
186.4,UDP,3918
186.5,TCP,1777
186.5,UDP,3450
186.6,UDP,3546
186.7,UDP,2848
186.8,UDP,3335
186.9,UDP,2475
187.0,UDP,3667
187.1,UDP,4148
187.2,UDP,5031
187.3,UDP,5272
187.4,UDP,4957
187.5,UDP,4654
187.6,UDP,3958
187.7,UDP,2478
187.8,UDP,3644
187.9,UDP,2715
188.0,UDP,3704
188.1,UDP,3787
188.2,UDP,3686
188.3,UDP,4105
188.4,UDP,3766
188.5,UDP,3317
188.6,UDP,2523
188.7,UDP,2830
188.8,UDP,3244
188.9,UDP,2727
189.0,UDP,2868
189.1,UDP,2299
189.2,UDP,3484
189.3,UDP,2727
189.4,UDP,3270
189.5,UDP,3898
189.6,UDP,2681
189.7,UDP,2727
189.8,UDP,2640
189.9,UDP,2867
190.0,UDP,2068
190.1,UDP,3439
190.2,UDP,2699
190.3,UDP,2393
190.4,UDP,3132
190.5,UDP,3200
190.6,UDP,2344
190.7,UDP,4139
190.8,UDP,5019
190.9,UDP,4266
191.0,UDP,4608
191.1,UDP,5217
191.2,UDP,5273
191.3,UDP,4144
