time,type,traffic_flow
113.9,UDP,362
114.0,TCP,54
114.0,UDP,3001
114.1,TCP,54
114.3,UDP,175
114.5,TCP,57
114.6,TCP,54
114.6,UDP,175
114.7,UDP,7908
115.0,UDP,183
115.1,UDP,111
115.2,UDP,376
115.3,UDP,138
115.5,UDP,255
115.6,UDP,716
115.7,UDP,713
115.8,UDP,1160
115.9,UDP,272
116.0,UDP,3347
116.1,UDP,181
116.3,UDP,5386
116.4,UDP,901
116.7,UDP,244
116.9,UDP,999
117.0,UDP,308
117.5,UDP,85
117.6,UDP,807
117.7,UDP,859
117.8,UDP,959
117.9,UDP,606
118.0,UDP,2941
118.1,UDP,445
118.3,UDP,350
118.4,UDP,357
119.0,UDP,200
119.5,UDP,109
119.6,UDP,910
119.7,UDP,918
119.8,UDP,1296
119.9,UDP,348
120.0,UDP,2595
120.1,UDP,177
120.2,UDP,380
120.3,UDP,66
120.7,UDP,2948
120.8,UDP,2807
120.9,UDP,111
121.0,UDP,89
121.2,UDP,109
121.3,UDP,66
121.4,UDP,175
121.5,UDP,109
121.6,UDP,831
121.7,UDP,852
121.8,UDP,1388
121.9,UDP,480
122.0,UDP,2340
122.1,UDP,494
122.9,UDP,180
123.0,UDP,89
123.1,UDP,111
123.4,UDP,174
123.6,UDP,449
123.7,UDP,1068
123.8,UDP,1863
123.9,UDP,588
124.0,UDP,1499
124.1,UDP,1178
124.5,UDP,115
124.6,UDP,177
124.9,TCP,4458
124.9,UDP,222
125.0,TCP,818
125.0,UDP,155
125.4,UDP,7460
125.5,UDP,344
125.6,UDP,810
125.7,UDP,358
125.8,UDP,1482
125.9,UDP,1161
126.0,UDP,1473
126.1,UDP,997
126.4,TCP,54
126.5,TCP,54
126.6,UDP,250
126.9,UDP,243
127.0,UDP,174
127.6,UDP,805
127.7,UDP,309
127.8,UDP,1665
127.9,UDP,1022
128.0,UDP,1905
128.1,UDP,723
128.2,UDP,5415
128.6,UDP,115
128.7,UDP,177
128.8,UDP,66
129.0,UDP,89
129.2,UDP,286
129.4,UDP,174
129.6,UDP,364
129.7,UDP,800
129.8,UDP,1938
129.9,UDP,546
130.0,UDP,1717
130.1,UDP,1057
130.4,UDP,358
130.5,UDP,291
130.6,UDP,66
131.0,UDP,174
131.2,UDP,311
131.3,UDP,90
131.6,UDP,348
131.7,UDP,836
131.8,UDP,1036
131.9,UDP,1216
132.0,UDP,847
132.1,UDP,2392
132.5,TCP,5126
132.5,UDP,1871
132.6,TCP,3438
132.6,UDP,123
132.7,TCP,6583
132.8,TCP,10658
132.9,TCP,5911
132.9,UDP,568
133.0,TCP,8357
133.0,UDP,66
133.1,TCP,18216
133.2,TCP,16655
133.2,UDP,111
133.4,TCP,174
133.5,TCP,108
134.0,TCP,54
134.0,UDP,284
134.1,UDP,66
134.3,TCP,120
134.4,TCP,108
134.6,TCP,108
134.9,TCP,54
134.9,UDP,175
135.2,UDP,244
135.3,UDP,66
136.4,UDP,243
136.5,UDP,114
136.9,UDP,109
137.0,UDP,66
137.6,TCP,148
137.7,TCP,148
137.8,TCP,7230
137.9,TCP,11968
138.0,TCP,54
138.5,TCP,5347
138.6,TCP,2946
138.9,UDP,109
139.0,UDP,66
140.0,TCP,1904
140.1,TCP,1915
141.0,UDP,109
141.1,UDP,66
142.9,TCP,108
143.0,TCP,108
143.0,UDP,175
143.2,TCP,12490
143.2,UDP,168
143.3,TCP,12717
143.4,TCP,7105
143.5,TCP,1386
143.5,UDP,357
144.1,TCP,1076
145.0,UDP,109
145.1,UDP,66
145.2,TCP,54
145.3,TCP,54
145.5,TCP,512
145.5,UDP,192
145.6,TCP,10140
145.7,TCP,6077
145.8,TCP,3246
146.3,TCP,4639
146.3,UDP,188
146.4,TCP,3072
146.8,TCP,4508
146.8,UDP,440
146.9,TCP,2218
147.0,TCP,54
147.5,TCP,162
147.9,TCP,139
148.0,TCP,54
148.2,TCP,85
148.3,TCP,108
148.5,TCP,966
148.5,UDP,186
148.6,TCP,2596
148.8,TCP,247
149.0,TCP,162
149.3,TCP,85
149.4,TCP,54
149.5,TCP,193
149.8,UDP,6769
150.2,TCP,85
150.3,TCP,54
150.4,TCP,108
151.5,UDP,243
153.3,TCP,54
153.4,TCP,54
155.0,TCP,108
160.5,UDP,243
160.8,TCP,432
163.6,UDP,6769
169.5,TCP,54
169.6,TCP,54
170.6,UDP,243
171.3,TCP,54
171.4,TCP,162
175.8,TCP,108
175.9,TCP,108
176.1,TCP,216
176.4,TCP,132
176.5,TCP,120
