time,type,traffic_flow
223.2,TCP,691
223.3,TCP,408
223.4,TCP,54
223.5,TCP,980
223.6,TCP,1803
223.7,TCP,475
224.6,TCP,1615
224.7,TCP,3848
224.8,TCP,7721
224.8,UDP,385
224.9,TCP,399
225.0,TCP,13618
225.1,TCP,66
228.0,TCP,649
229.5,TCP,194
229.5,UDP,188
229.6,TCP,7513
232.9,TCP,2248
233.3,UDP,79
233.4,TCP,148
233.4,UDP,161
233.5,TCP,1095
233.6,TCP,196
233.7,TCP,608
234.0,TCP,608
234.3,TCP,608
240.0,TCP,120
241.6,TCP,489
242.7,TCP,74
242.7,UDP,152
242.8,TCP,8285
242.9,TCP,13867
242.9,UDP,673
243.0,TCP,46331
