time,type,traffic_flow
41.8,TCP,19566
42.1,TCP,276
42.5,TCP,333
42.6,TCP,1272
44.0,TCP,1022
44.3,UDP,384
44.4,UDP,128
44.5,UDP,320
44.6,UDP,192
44.7,UDP,320
44.8,UDP,192
44.9,UDP,320
45.0,TCP,718
45.0,UDP,192
45.1,TCP,222
45.1,UDP,320
45.2,TCP,54
45.2,UDP,192
45.3,UDP,320
45.4,UDP,192
45.5,UDP,320
45.6,TCP,302
45.6,UDP,192
45.7,TCP,426
45.7,UDP,320
45.8,TCP,229
45.8,UDP,192
45.9,TCP,54
45.9,UDP,320
46.0,UDP,192
46.1,UDP,320
46.2,UDP,192
46.5,TCP,421
47.0,TCP,1381
47.1,TCP,207
47.2,TCP,54
47.7,TCP,771
47.8,TCP,54
48.1,TCP,330
48.8,TCP,254
48.9,TCP,864
49.0,TCP,446
49.4,TCP,3475
50.3,UDP,320
50.4,UDP,192
50.5,UDP,320
50.6,UDP,192
50.7,UDP,320
50.8,UDP,192
50.9,UDP,320
51.0,UDP,192
51.1,TCP,276
51.1,UDP,320
51.2,UDP,192
51.3,UDP,320
51.4,UDP,192
51.5,TCP,111
51.5,UDP,320
51.6,TCP,522
51.6,UDP,192
51.7,TCP,54
51.7,UDP,320
51.8,UDP,192
51.9,UDP,320
52.0,UDP,192
52.1,UDP,256
52.2,UDP,256
52.4,TCP,245
52.5,TCP,2513
52.7,TCP,494
52.7,UDP,374
52.8,TCP,2238
52.8,UDP,58
52.9,TCP,62595
52.9,UDP,446
53.0,TCP,432
53.1,TCP,223
53.2,TCP,54
53.7,TCP,394
53.8,TCP,111
53.9,TCP,645
54.1,TCP,330
54.2,TCP,197
54.3,TCP,1557
54.3,UDP,341
54.4,TCP,446
54.5,TCP,197
55.0,TCP,254
55.1,TCP,650
55.2,TCP,510
55.3,TCP,1870
55.3,UDP,288
55.4,TCP,446
55.8,TCP,197
56.0,UDP,74
56.1,TCP,765
56.1,UDP,438
56.2,TCP,3827
56.3,TCP,2956
56.4,TCP,856
57.1,TCP,111
57.2,TCP,165
58.0,TCP,333
58.1,TCP,438
60.1,TCP,111
60.2,TCP,219
61.3,TCP,1390
61.7,TCP,197
61.8,TCP,1378
61.8,UDP,716
61.9,TCP,2286
61.9,UDP,1486
62.0,TCP,3626
62.0,UDP,7317
62.1,TCP,1083
62.1,UDP,14230
62.2,TCP,764
62.3,TCP,997
62.4,TCP,1456
62.5,TCP,524
62.6,UDP,434
63.1,TCP,3882
63.1,UDP,1339
63.2,TCP,812
63.2,UDP,4006
63.3,TCP,1509
63.3,UDP,2350
63.4,TCP,993
63.4,UDP,2520
63.5,TCP,765
63.5,UDP,776
63.6,TCP,15700
63.6,UDP,739
63.7,TCP,295
63.9,TCP,333
63.9,UDP,964
64.0,TCP,492
64.1,UDP,1253
64.6,UDP,273
65.1,UDP,273
65.3,TCP,159
65.4,TCP,54
65.6,UDP,273
65.8,UDP,206
66.1,UDP,273
66.2,TCP,1843
66.3,TCP,165
66.4,UDP,512
66.5,TCP,4592
66.6,TCP,180
66.6,UDP,273
66.7,TCP,4187
66.8,TCP,54
67.0,UDP,254
67.1,UDP,564
67.2,TCP,335
67.3,TCP,54
67.6,UDP,404
68.1,UDP,404
68.6,TCP,213
68.6,UDP,1752
68.8,UDP,206
69.0,UDP,64
69.1,TCP,825
69.2,UDP,404
69.3,TCP,276
69.6,UDP,64
69.7,UDP,404
70.2,UDP,404
70.3,TCP,254
70.3,UDP,64
70.4,TCP,1884
70.7,UDP,404
71.0,UDP,237
71.2,UDP,404
71.4,UDP,505
71.5,UDP,233
71.7,UDP,404
71.8,UDP,387
72.0,TCP,74
72.0,UDP,722
72.1,TCP,2340
72.2,TCP,54
72.2,UDP,142
72.3,TCP,276
72.3,UDP,262
72.8,UDP,404
73.3,UDP,404
73.4,TCP,616
73.6,UDP,102
73.8,UDP,453
73.9,UDP,505
74.2,TCP,333
74.3,TCP,384
74.4,UDP,989
74.5,UDP,249
74.8,UDP,206
74.9,TCP,159
74.9,UDP,838
75.0,TCP,54
75.3,TCP,330
75.4,UDP,404
75.9,UDP,404
76.4,UDP,404
76.6,TCP,1374
76.9,UDP,404
77.0,UDP,493
77.4,UDP,273
77.5,UDP,131
77.8,UDP,206
77.9,UDP,160
78.0,UDP,404
78.3,TCP,276
78.5,UDP,404
78.8,TCP,264
79.0,UDP,404
79.2,TCP,247
79.4,TCP,1362
79.5,UDP,404
79.6,TCP,240
80.0,UDP,404
80.5,UDP,404
80.7,TCP,254
80.8,TCP,416
80.8,UDP,206
80.9,UDP,160
81.0,UDP,273
81.1,UDP,131
81.3,TCP,111
81.4,TCP,165
81.6,UDP,273
81.8,UDP,181
82.0,UDP,493
82.1,UDP,273
82.6,UDP,273
83.1,UDP,273
83.2,UDP,228
83.6,UDP,273
83.8,UDP,206
84.0,UDP,160
84.1,UDP,273
84.3,TCP,111
84.4,TCP,165
84.5,TCP,333
84.5,UDP,102
84.6,TCP,384
84.6,UDP,273
84.8,UDP,453
84.9,UDP,261
85.1,UDP,273
85.6,UDP,273
85.7,TCP,293
86.1,UDP,273
86.7,UDP,273
86.8,UDP,206
87.0,UDP,653
87.2,TCP,143
87.2,UDP,273
87.3,TCP,165
87.4,TCP,219
87.7,UDP,273
88.2,UDP,273
88.5,UDP,217
88.7,UDP,490
89.0,TCP,254
89.1,TCP,1424
89.2,UDP,273
89.7,TCP,1053
89.7,UDP,273
89.8,TCP,54
89.8,UDP,206
90.1,UDP,265
90.2,UDP,142
90.3,UDP,131
90.4,TCP,330
90.8,UDP,273
91.3,UDP,273
91.8,UDP,454
92.0,UDP,493
92.3,UDP,273
92.8,UDP,479
93.2,UDP,160
93.3,TCP,493
93.3,UDP,273
93.4,TCP,543
93.8,UDP,273
94.3,UDP,142
94.4,UDP,131
94.9,TCP,1053
94.9,UDP,273
95.3,TCP,1086
95.4,UDP,273
95.5,UDP,102
95.8,UDP,659
95.9,UDP,374
96.2,UDP,160
96.4,TCP,276
96.4,UDP,273
96.9,UDP,273
97.0,UDP,493
97.4,UDP,273
97.9,UDP,273
98.2,UDP,521
98.4,UDP,506
98.8,UDP,206
98.9,UDP,142
99.0,UDP,131
99.4,TCP,276
99.5,TCP,616
99.5,UDP,273
100.0,TCP,333
100.0,UDP,273
100.1,TCP,666
100.5,UDP,273
101.0,UDP,273
