time,type,traffic_flow
119.1,TCP,139
120.7,TCP,494
120.8,TCP,66
120.9,TCP,66
123.5,TCP,1467
123.5,UDP,181
123.6,TCP,1931
123.9,TCP,66
124.1,TCP,66
124.6,TCP,66
125.6,TCP,66
126.4,TCP,677
126.5,TCP,840
127.5,TCP,66
128.6,TCP,1529
130.0,TCP,54
130.1,TCP,162
131.5,TCP,66
132.6,TCP,494
133.2,TCP,74
133.2,UDP,181
133.3,TCP,1194
133.4,TCP,1901
133.5,TCP,18328
133.6,TCP,18473
133.6,UDP,76
133.7,TCP,584425
133.7,UDP,3156
133.8,TCP,772403
133.9,TCP,323515
134.0,TCP,1742
134.1,TCP,11452
134.2,TCP,577818
134.3,TCP,497670
134.4,TCP,3514
134.7,TCP,3236
134.8,TCP,132
135.0,TCP,1544
135.3,TCP,1544
135.6,TCP,1536
135.7,TCP,363183
135.7,UDP,1212
135.8,TCP,395549
135.9,TCP,278476
136.0,TCP,156
136.1,TCP,66
136.2,TCP,66
136.3,TCP,529
136.4,TCP,66
136.7,TCP,66
136.8,TCP,649
136.8,UDP,585
136.9,TCP,529355
137.0,TCP,810474
137.1,TCP,700006
137.2,TCP,1002899
137.3,TCP,1127474
137.4,TCP,1163346
137.5,TCP,1250451
137.6,TCP,1277347
137.7,TCP,1085826
137.7,UDP,404
137.8,TCP,802856
137.9,TCP,1107650
138.0,TCP,1173662
138.1,TCP,717316
138.2,TCP,1614
138.3,TCP,1075
138.4,TCP,1164
138.9,TCP,532
139.0,TCP,626
139.2,TCP,66
139.7,TCP,90
139.8,TCP,3072
139.9,TCP,1467
139.9,UDP,181
140.0,TCP,3151
140.1,TCP,132
140.7,TCP,1321
141.5,TCP,132
141.8,TCP,132
143.5,TCP,90
144.1,TCP,66
148.3,TCP,353578
148.4,TCP,883484
148.5,TCP,879790
148.6,TCP,691143
148.8,TCP,2377
149.2,TCP,132
149.4,TCP,66
149.7,TCP,390950
149.8,TCP,987616
149.9,TCP,1023950
150.0,TCP,753046
150.2,TCP,2465
151.0,TCP,1384
151.2,TCP,90
151.8,TCP,607
151.9,TCP,4929
152.0,TCP,66
152.2,TCP,1321
154.1,TCP,163
154.2,TCP,198
154.6,TCP,66
155.6,TCP,163
155.7,TCP,198
156.5,TCP,3387
156.6,TCP,1992
156.8,TCP,1321
160.4,TCP,236
160.5,UDP,332
160.6,TCP,653
160.8,TCP,1650
161.1,TCP,658
161.2,TCP,54
164.3,TCP,1572
164.5,TCP,66
164.8,TCP,132
165.6,TCP,66
166.3,TCP,90
167.6,TCP,66
168.0,TCP,156332
168.1,TCP,260113
168.2,TCP,2614
169.4,TCP,607
169.5,TCP,890
171.2,TCP,607
171.3,TCP,5149
171.5,TCP,601
171.6,TCP,720
180.1,TCP,1260
180.1,UDP,181
180.2,TCP,1268
180.3,TCP,565
180.4,TCP,656
182.2,TCP,1836
183.1,TCP,502
183.2,TCP,551
185.2,TCP,1862
185.8,TCP,66
188.1,TCP,216
188.2,TCP,361
194.8,TCP,534
198.1,TCP,90
