time,type,traffic_flow
96.6,TCP,181
96.7,TCP,328
96.8,TCP,181
97.0,TCP,181
97.2,TCP,526
97.4,TCP,181
97.6,TCP,181
97.7,TCP,220
97.8,TCP,181
98.0,TCP,181
98.2,TCP,176
98.3,TCP,372
98.4,TCP,176
98.6,TCP,548
98.7,TCP,220
98.8,TCP,176
99.0,TCP,176
99.1,TCP,139
99.1,UDP,77
99.2,TCP,8677
99.2,UDP,593
99.4,TCP,261
99.6,TCP,176
99.7,TCP,220
99.8,TCP,261
100.0,TCP,350
100.1,TCP,789
100.2,TCP,355
100.4,TCP,419
100.6,TCP,266
100.8,TCP,532
101.0,TCP,181
101.2,TCP,390
101.3,TCP,372
101.6,TCP,367
101.8,TCP,220
101.9,TCP,205
102.0,TCP,80
102.1,TCP,245
102.2,TCP,372
102.3,TCP,85
102.5,TCP,372
102.8,TCP,686
102.9,TCP,456
103.0,TCP,245
103.8,TCP,154
103.9,TCP,66
104.3,TCP,426
104.4,TCP,54
104.6,TCP,372
104.8,TCP,1513
104.9,TCP,66
105.0,TCP,289
105.8,TCP,220
106.1,TCP,372
106.4,TCP,372
106.6,TCP,1361
106.8,TCP,507
107.8,TCP,220
108.2,TCP,372
108.5,TCP,372
108.6,TCP,140
108.8,TCP,460
108.9,TCP,66
109.4,TCP,372
109.7,TCP,372
109.8,TCP,182
109.9,TCP,146
110.8,TCP,220
111.0,TCP,1141
111.2,TCP,371
111.4,TCP,181
111.6,TCP,543
111.8,TCP,724
111.9,TCP,220
112.0,TCP,592
112.2,TCP,592
112.4,TCP,867
112.6,TCP,932
112.8,TCP,1174
113.0,TCP,966
113.2,TCP,1086
113.4,TCP,1086
113.6,TCP,1086
113.8,TCP,1108
114.0,TCP,888
114.2,TCP,822
114.4,TCP,822
114.6,TCP,930
114.8,TCP,861
114.9,TCP,66
115.0,TCP,526
115.2,TCP,592
115.4,TCP,803
115.6,TCP,526
115.8,TCP,1029
115.9,TCP,66
116.0,TCP,641
116.2,TCP,707
116.4,TCP,707
116.6,TCP,707
116.8,TCP,861
117.0,TCP,712
117.2,TCP,646
117.4,TCP,646
117.6,TCP,754
117.8,TCP,680
117.9,TCP,66
118.0,TCP,592
118.2,TCP,592
118.4,TCP,658
118.6,TCP,526
118.8,TCP,729
118.9,TCP,146
119.0,TCP,526
119.2,TCP,712
119.4,TCP,646
119.6,TCP,641
119.8,TCP,795
119.9,TCP,66
120.0,TCP,773
120.2,TCP,641
120.4,TCP,707
120.6,TCP,641
120.8,TCP,707
120.9,TCP,220
121.0,TCP,707
121.2,TCP,641
121.4,TCP,641
121.6,TCP,707
121.8,TCP,641
121.9,TCP,220
122.0,TCP,707
122.2,TCP,805
122.4,TCP,592
122.6,TCP,991
122.8,TCP,509
122.9,TCP,220
123.0,TCP,394
123.1,TCP,54
123.2,TCP,235
123.4,TCP,181
123.6,TCP,279
123.8,TCP,697
123.9,TCP,220
124.0,TCP,181
124.2,TCP,181
124.4,TCP,366
124.5,TCP,384
124.6,TCP,354
124.8,TCP,181
124.9,TCP,220
125.0,TCP,181
125.2,TCP,296
125.4,TCP,411
125.6,TCP,477
125.7,TCP,372
125.8,TCP,477
125.9,TCP,154
126.0,TCP,844
126.2,TCP,411
126.4,TCP,411
126.6,TCP,1846
126.6,UDP,613
126.8,TCP,477
126.9,TCP,323
127.0,TCP,631
127.2,TCP,641
127.4,TCP,1095
127.6,TCP,589
127.8,TCP,1202
128.0,TCP,455
128.1,TCP,66
128.2,TCP,607
128.4,TCP,492
128.5,TCP,372
128.6,TCP,439
129.0,TCP,220
129.5,TCP,635
129.6,TCP,303
130.1,TCP,220
130.3,TCP,372
130.6,TCP,372
131.1,TCP,220
132.0,TCP,1333
132.2,TCP,181
132.3,TCP,154
132.4,TCP,428
132.6,TCP,362
132.8,TCP,362
133.0,TCP,543
133.2,TCP,944
133.4,TCP,526
133.6,TCP,620
133.8,TCP,1492
134.0,TCP,641
134.2,TCP,927
134.4,TCP,1698
134.6,TCP,641
134.7,TCP,618
134.8,TCP,905
135.0,TCP,724
135.2,TCP,1111
135.3,TCP,66
135.4,TCP,1022
135.6,TCP,592
135.8,TCP,592
136.0,TCP,526
136.2,TCP,680
136.3,TCP,66
136.4,TCP,526
136.6,TCP,526
136.7,TCP,306
136.8,TCP,592
137.0,TCP,893
137.1,TCP,7106
137.2,TCP,1618
137.3,TCP,521
137.4,TCP,658
137.6,TCP,526
137.7,TCP,372
137.8,TCP,658
138.0,TCP,785
138.2,TCP,724
138.3,TCP,509
138.4,TCP,790
138.5,TCP,205
138.6,TCP,825
138.8,TCP,1365
139.0,TCP,1068
139.1,TCP,205
139.2,TCP,1038
139.3,TCP,220
139.4,TCP,1309
139.6,TCP,1003
139.7,TCP,372
139.8,TCP,937
140.0,TCP,1416
140.2,TCP,1052
140.3,TCP,592
140.4,TCP,1052
140.6,TCP,1424
140.8,TCP,1094
140.9,TCP,372
141.0,TCP,1327
141.2,TCP,961
141.3,TCP,387
141.4,TCP,756
141.5,TCP,306
141.6,TCP,930
141.8,TCP,953
141.9,TCP,556
142.0,TCP,66
142.3,TCP,150
142.4,TCP,352
143.4,TCP,220
143.7,TCP,1567
143.8,TCP,18314
144.2,TCP,1701
144.4,TCP,249
144.5,TCP,346
145.0,TCP,167
145.3,TCP,167
145.4,TCP,675
145.5,TCP,385
146.0,TCP,200
146.4,TCP,205
146.5,TCP,220
146.7,TCP,340
147.1,TCP,566
147.2,TCP,264
147.5,TCP,220
148.4,TCP,193
148.5,TCP,2243
148.6,TCP,108
149.1,TCP,137
149.2,TCP,66
149.5,TCP,175
149.6,TCP,66
150.1,TCP,153
150.3,TCP,66
150.4,TCP,74
150.5,TCP,349
150.6,TCP,1004
150.7,TCP,408
151.0,TCP,167
151.6,TCP,167
151.7,TCP,272
151.8,TCP,554
151.9,TCP,233
152.0,TCP,327
152.1,TCP,2122
152.2,TCP,167
152.3,TCP,661
152.4,TCP,400
152.5,TCP,337
152.6,TCP,456
152.7,TCP,167
152.8,TCP,334
152.9,TCP,575
153.0,TCP,421
153.1,TCP,563
153.2,TCP,508
153.3,TCP,515
153.4,TCP,381
153.6,TCP,334
153.7,TCP,501
153.8,TCP,167
153.9,TCP,167
154.0,TCP,167
154.1,TCP,807
154.2,TCP,167
154.3,TCP,167
154.4,TCP,801
154.5,TCP,710
154.7,TCP,690
154.8,TCP,1620
154.9,TCP,372
155.0,TCP,539
155.1,TCP,830
155.2,TCP,770
155.3,TCP,5342
155.4,TCP,2770
155.5,TCP,435
155.6,TCP,549
155.7,TCP,1361
155.8,TCP,501
155.9,TCP,539
156.0,TCP,1791
156.1,TCP,501
156.2,TCP,334
156.3,TCP,539
156.4,TCP,501
156.5,TCP,334
156.6,TCP,1135
156.6,UDP,613
156.7,TCP,2024
156.8,TCP,334
156.9,TCP,778
157.0,TCP,1106
157.1,TCP,400
157.2,TCP,1409
157.3,TCP,465
157.4,TCP,1198
157.5,TCP,671
157.6,TCP,862
157.7,TCP,488
157.8,TCP,1153
157.9,TCP,498
158.0,TCP,167
158.1,TCP,640
158.2,TCP,600
158.3,TCP,334
158.4,TCP,1193
158.5,TCP,479
158.6,TCP,334
158.7,TCP,627
158.8,TCP,499
158.9,TCP,334
159.0,TCP,539
159.1,TCP,145
159.2,TCP,710
159.3,TCP,1175
159.4,TCP,132
159.5,TCP,890
159.6,TCP,294
159.7,TCP,220
159.8,TCP,1248
159.9,TCP,334
160.0,TCP,669
160.1,TCP,906
160.2,TCP,1104
160.4,TCP,473
160.5,TCP,567
160.6,TCP,669
160.7,TCP,895
160.8,TCP,435
161.0,TCP,1212
161.1,TCP,233
161.2,TCP,268
161.3,TCP,473
161.4,TCP,1240
161.5,TCP,401
161.6,TCP,1177
161.7,TCP,523
161.8,TCP,66
161.9,TCP,591
162.0,TCP,1403
162.2,TCP,1211
162.3,TCP,567
162.4,TCP,870
162.5,TCP,844
162.6,TCP,1520
162.7,TCP,154
162.8,TCP,1193
162.9,TCP,501
163.0,TCP,66
163.1,TCP,101
163.2,TCP,1240
163.4,TCP,1106
163.5,TCP,479
163.7,TCP,303
163.8,TCP,1091
163.9,TCP,66
164.0,TCP,972
164.1,TCP,167
164.2,TCP,1243
164.3,TCP,221
164.4,TCP,334
164.6,TCP,967
164.7,TCP,501
164.8,TCP,1086
164.9,TCP,167
165.0,TCP,1042
165.2,TCP,967
165.3,TCP,501
165.5,TCP,743
165.6,TCP,1301
165.8,TCP,589
165.9,TCP,672
