time,type,traffic_flow
53.5,TCP,370
53.6,TCP,419
53.8,TCP,54
56.2,TCP,140
56.3,TCP,691
56.4,TCP,5396
56.5,TCP,1133
56.7,TCP,2435
56.8,TCP,700
57.2,TCP,66
58.8,UDP,136
60.6,TCP,74
60.7,TCP,11020
60.8,TCP,841
60.9,TCP,54
61.0,TCP,528
61.1,TCP,54
61.3,TCP,1540
61.8,TCP,74
61.8,UDP,613
61.9,TCP,691
62.0,TCP,508
62.1,TCP,162
62.5,TCP,108
62.8,TCP,85
63.5,TCP,131
64.9,TCP,193
65.0,TCP,54
71.5,TCP,139
71.6,TCP,108
72.3,TCP,74
72.4,TCP,1494
72.5,TCP,560
72.6,TCP,108
72.7,TCP,54
73.2,TCP,193
73.3,TCP,54
77.1,TCP,140
77.1,UDP,613
77.2,TCP,889
77.3,TCP,418
77.4,TCP,54
77.8,TCP,54
77.9,TCP,54
81.3,TCP,54
81.6,TCP,54
84.8,TCP,54
84.9,TCP,54
85.0,TCP,108
86.9,TCP,108
88.2,TCP,54
88.3,TCP,757
88.4,TCP,333
88.5,TCP,426
88.6,TCP,54
88.7,TCP,279
88.8,TCP,4826
88.9,TCP,2093
89.0,TCP,216
89.3,TCP,139
89.4,TCP,108
89.5,TCP,108
89.7,TCP,278
89.8,TCP,108
89.9,TCP,108
90.1,TCP,219
90.3,TCP,66
91.0,TCP,193
91.1,TCP,54
92.3,TCP,74
92.3,UDP,613
92.4,TCP,66
92.5,TCP,943
92.6,TCP,352
92.9,TCP,193
93.0,TCP,162
98.4,TCP,54
98.6,TCP,54
99.1,TCP,193
99.2,TCP,54
100.1,TCP,139
100.2,TCP,108
100.5,TCP,139
100.6,TCP,108
111.1,TCP,193
111.2,TCP,54
115.0,TCP,54
115.3,TCP,54
115.4,TCP,54
116.4,UDP,178
116.5,TCP,74
116.5,UDP,667
116.7,TCP,1055
116.9,TCP,596
117.0,TCP,162
117.1,TCP,54
117.1,UDP,162
117.2,TCP,74
117.2,UDP,531
117.4,TCP,74
117.5,TCP,337
117.6,TCP,2908
117.8,TCP,855
117.9,TCP,132
118.0,TCP,66
118.4,TCP,139
118.5,TCP,108
118.6,TCP,120
121.2,TCP,54
121.8,TCP,139
121.9,TCP,54
122.6,UDP,613
122.7,TCP,140
122.8,TCP,889
122.9,TCP,352
123.0,TCP,54
123.4,TCP,108
134.3,UDP,174
134.4,UDP,873
134.5,TCP,74
134.6,TCP,66
134.7,TCP,327
134.8,TCP,133
134.9,TCP,2410
135.0,TCP,311
135.1,TCP,54
135.2,TCP,54
137.1,UDP,267
137.2,TCP,148
137.2,UDP,1625
137.3,TCP,413
137.4,TCP,2532
137.6,TCP,2129
137.7,TCP,752
137.7,UDP,845
137.8,TCP,299
137.9,TCP,1200
138.0,TCP,54
138.1,TCP,1673
138.1,UDP,845
138.2,TCP,54
138.3,TCP,1009
138.5,TCP,1432
138.6,TCP,216
138.7,TCP,54
139.0,TCP,74
139.0,UDP,845
139.1,TCP,413
139.2,TCP,74
139.2,UDP,1047
139.3,TCP,1765
139.4,TCP,66
139.5,TCP,381
139.6,TCP,4567
139.7,TCP,4678
139.7,UDP,845
139.8,TCP,605
139.9,TCP,1225
140.0,TCP,54
140.1,TCP,2940
140.2,TCP,270
140.2,UDP,845
140.3,TCP,128
140.4,TCP,1042
140.5,TCP,1645
140.6,TCP,174
140.7,TCP,54
144.1,UDP,845
144.2,TCP,74
144.3,TCP,66
144.4,TCP,941
144.5,TCP,963
144.6,TCP,162
144.7,TCP,108
144.8,TCP,279
144.9,TCP,186
145.0,TCP,108
145.6,UDP,845
145.7,TCP,74
145.9,TCP,1014
146.1,TCP,1019
146.3,TCP,54
148.0,UDP,267
148.1,UDP,578
148.2,TCP,74
148.3,TCP,66
148.4,TCP,1005
148.5,TCP,1381
148.6,TCP,216
148.7,TCP,54
148.8,TCP,239
148.9,TCP,247
149.0,TCP,108
150.7,UDP,826
150.8,UDP,221
150.9,TCP,74
151.0,TCP,305
151.1,TCP,543
151.2,TCP,133
151.3,TCP,1640
151.4,TCP,311
151.5,TCP,54
151.6,TCP,54
152.2,UDP,845
152.3,TCP,74
152.4,TCP,66
152.5,TCP,946
152.6,TCP,675
152.7,TCP,162
152.8,TCP,54
152.9,UDP,613
153.0,TCP,140
153.1,TCP,889
153.2,TCP,352
153.3,TCP,54
153.5,TCP,54
153.7,TCP,108
155.0,TCP,1265
155.2,TCP,722
